timecode,blendShapeCount,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,headYaw,headPitch,headRoll,leftEyeYaw,leftEyePitch,leftEyeRoll,rightEyeYaw,rightEyePitch,rightEyeRoll
00:00:24:07,51,0.06518559,0.41506621,0.01735784,0.21155199,0.01660435,0.19331664,0.01241100,0.06103221,0.38452435,0.20293669,0.01365000,0.01354638,0.16321111,0.00719197,0.00003946,0.00001861,0.00165267,0.00557223,0.00289835,0.00189992,0.11126781,0.00013666,0.00946163,0.00035315,0.00025674,0.00077984,0.00121030,0.00230251,0.00049012,0.00164774,0.00334173,0.00595007,0.00163186,0.01357104,0.01609744,0.01218044,0.00734587,0.00015468,0.00016239,0.00040440,0.00032156,0.00000042,0.02893595,0.02169784,0.14398675,0.07304139,0.00000849,0.00000013,0.00000021,0.00000152,0.00000042,0,0.05215001141569019,-0.006174430341870066,-0.05592985222947058,0.4713824391365051,0.411922425031662,0,0.4713824391365051,0.411922425031662,0
00:00:24:08,51,0.27749610,0.52531016,0.01958382,0.19854973,0.01053512,0.32737699,0.00287436,0.21870887,0.51357400,0.19028233,0.01507334,0.00838100,0.22732523,0.00160900,0.00004228,0.00002990,0.00144857,0.00531794,0.00295232,0.00232575,0.19204846,0.00031570,0.00530400,0.00029042,0.00018671,0.00072806,0.00108231,0.00192343,0.00038260,0.00145445,0.00389389,0.00441571,0.00156809,0.01117548,0.01226208,0.01240316,0.00520018,0.00014996,0.00018915,0.00039211,0.00025654,0.00000048,0.03808704,0.02425643,0.12078101,0.06656643,0.00000826,0.00000013,0.00000018,0.00000243,0.00000048,0,0.06402901580908604,-0.0038388494111433395,-0.06069183662502151,0.4726583957672119,0.4148474931716919,0,0.4726583957672119,0.4148474931716919,0
00:00:24:09,51,0.16060917,0.42045799,0.01456477,0.26633373,0.01990899,0.30620605,0.00528139,0.17553113,0.39266181,0.25374988,0.00998108,0.01489377,0.28733194,0.00252106,0.00005988,0.00001895,0.00226200,0.00726238,0.00397967,0.00290203,0.15873049,0.00008650,0.01085054,0.00035756,0.00033054,0.00202503,0.00227972,0.00052381,0.00057013,0.00388924,0.00402261,0.00322232,0.00124771,0.00568933,0.01243030,0.00361255,0.00664636,0.00031722,0.00020318,0.00039629,0.00046627,0.00000040,0.02814607,0.02273646,0.13828608,0.06444553,0.00000963,0.00000016,0.00000011,0.00000156,0.00000040,0,0.06538676135986944,-0.011007242306587658,-0.055163679655635796,0.4741722047328949,0.4130810499191284,0,0.4741722047328949,0.4130810499191284,0
00:00:25:00,51,0.13222840,0.30671889,0.01411697,0.28633839,0.02987473,0.28896433,0.00612953,0.13530074,0.27651006,0.27234119,0.00787128,0.02261797,0.25157547,0.00303864,0.00005084,0.00001151,0.00134203,0.00450956,0.00302924,0.00112763,0.05117932,0.00014415,0.00467703,0.00142074,0.00098328,0.00730173,0.01093154,0.00156570,0.00028684,0.00847067,0.01670872,0.00457372,0.00076897,0.02208536,0.02498968,0.01650238,0.00792662,0.00014006,0.00015526,0.00147797,0.00128622,0.00000074,0.02911719,0.02439941,0.14880337,0.07009790,0.00001160,0.00000023,0.00000021,0.00000246,0.00000074,0,0.03704712607291137,-0.005742966918243218,-0.059336472033860624,0.47605544328689575,0.4103366732597351,0,0.47605544328689575,0.4103366732597351,0
00:00:25:01,51,0.11584191,0.29359952,0.01947689,0.17723870,0.03165166,0.30472246,0.00794423,0.10816538,0.27162018,0.17833751,0.01834808,0.02481177,0.21115240,0.00387620,0.00005510,0.00002626,0.00158169,0.00753626,0.00375046,0.00197610,0.11571096,0.00018394,0.00493597,0.00025814,0.00018576,0.00156876,0.00234699,0.00133312,0.00032043,0.00239953,0.00501766,0.00518929,0.00183642,0.00722364,0.00942174,0.01042166,0.00626672,0.00025623,0.00026200,0.00023046,0.00019466,0.00000055,0.03496031,0.02033911,0.11948381,0.06160021,0.00001094,0.00000014,0.00000018,0.00000187,0.00000055,0,0.050836553268800565,0.004319332398367916,-0.061912713634989965,0.4745137095451355,0.4101223349571228,0,0.4745137095451355,0.4101223349571228,0
00:00:25:02,51,0.11291614,0.31719726,0.00996956,0.27328533,0.02913279,0.29944253,0.00830239,0.13876419,0.28720102,0.26980534,0.01076624,0.01992822,0.21089795,0.00288973,0.00004013,0.00003543,0.00117516,0.00781023,0.00404018,0.00174848,0.15338728,0.00025602,0.00466303,0.00015339,0.00014028,0.00167128,0.00265974,0.00113334,0.00043127,0.00130693,0.00574403,0.00813443,0.00173735,0.01607063,0.01414735,0.00813538,0.00770563,0.00018515,0.00018914,0.00030059,0.00031879,0.00000054,0.05194427,0.01209540,0.12257925,0.05484498,0.00001021,0.00000016,0.00000019,0.00000186,0.00000054,0,0.04598276708183306,-0.007499492567598362,-0.0559337939749637,0.47365933656692505,0.4111364483833313,0,0.47365933656692505,0.4111364483833313,0
00:00:25:03,51,0.06433660,0.26475710,0.01201641,0.26042375,0.03395349,0.22555393,0.01513017,0.06824795,0.25518262,0.25243971,0.01201536,0.02702287,0.16397163,0.00679918,0.00006092,0.00002376,0.00142574,0.00518842,0.00253404,0.00393385,0.22973461,0.00011238,0.01215106,0.00031515,0.00024679,0.00034624,0.00058846,0.00231242,0.00037059,0.00120261,0.00421986,0.00272146,0.00136397,0.00379549,0.00810218,0.00639085,0.00434515,0.00023192,0.00024420,0.00028890,0.00021512,0.00000035,0.03789498,0.01700310,0.12420230,0.06828608,0.00000904,0.00000009,0.00000018,0.00000193,0.00000035,0,0.04709034982252282,-0.0033674024095238266,-0.04526334177260473,0.47102609276771545,0.41194260120391846,0,0.47102609276771545,0.41194260120391846,0
00:00:25:04,51,0.12173413,0.33592090,0.01174312,0.26538765,0.02519421,0.24349500,0.00732620,0.09454503,0.30303979,0.26116443,0.01093931,0.02050670,0.21040791,0.00456530,0.00005581,0.00001926,0.00137877,0.00446879,0.00225021,0.00235262,0.11630456,0.00010646,0.01122772,0.00052422,0.00037152,0.00049505,0.00089685,0.00315880,0.00034366,0.00152496,0.00566522,0.00319452,0.00163231,0.00644225,0.01147543,0.01176832,0.00572704,0.00016711,0.00018813,0.00042566,0.00030659,0.00000046,0.05540800,0.01448426,0.09105652,0.04784067,0.00000876,0.00000010,0.00000021,0.00000193,0.00000046,0,0.051910825829297916,-0.014652609476675607,-0.04300394459147985,0.46894341707229614,0.4096166491508484,0,0.46894341707229614,0.4096166491508484,0
00:00:25:05,51,0.10721967,0.29864743,0.01194253,0.26925793,0.03161004,0.30201387,0.00846879,0.13359058,0.27743760,0.25685683,0.01039281,0.02049145,0.17452483,0.00281120,0.00005657,0.00002402,0.00086682,0.00435662,0.00241041,0.00186124,0.06910685,0.00019388,0.00411128,0.00092483,0.00088249,0.00200033,0.00269129,0.00082024,0.00036028,0.00467120,0.01133958,0.00226937,0.00110684,0.00664250,0.01320723,0.00981265,0.00811410,0.00016757,0.00015756,0.00050318,0.00055279,0.00000054,0.07092837,0.01193180,0.08640618,0.04840730,0.00001060,0.00000011,0.00000015,0.00000213,0.00000054,0,0.038385925184431256,-0.01561783462897368,-0.03538542577080542,0.46716442704200745,0.4122597873210907,0,0.46716442704200745,0.4122597873210907,0
00:00:25:06,51,0.11744216,0.32190007,0.01216679,0.27881962,0.02746838,0.28089926,0.00760185,0.11079776,0.28592372,0.26429901,0.00915932,0.01909184,0.18273053,0.00338539,0.00003316,0.00002786,0.00139515,0.00864287,0.00589184,0.00118790,0.05116468,0.00020074,0.00548920,0.00047339,0.00038310,0.00050023,0.00080791,0.00227470,0.00053204,0.00162425,0.00490580,0.00655818,0.00341834,0.01323515,0.00779119,0.02106635,0.01164646,0.00010936,0.00011299,0.00020890,0.00019659,0.00000038,0.07071808,0.00510986,0.09534621,0.04746038,0.00000958,0.00000008,0.00000020,0.00000105,0.00000038,0,0.05439885070484226,-0.012662472307623471,-0.02770082382857565,0.4656825065612793,0.41215187311172485,0,0.4656825065612793,0.41215187311172485,0
00:00:25:07,51,0.09453098,0.26143026,0.01515800,0.28286776,0.03548043,0.28926766,0.00963076,0.09288122,0.24270423,0.25934973,0.00758763,0.02607009,0.15538523,0.00458294,0.00004460,0.00002344,0.00132485,0.00555300,0.00343195,0.00190807,0.09963987,0.00013758,0.00659151,0.00054143,0.00048820,0.00138675,0.00248105,0.00144807,0.00027100,0.00225115,0.01361971,0.00326649,0.00147382,0.00873475,0.01297854,0.00878169,0.00603277,0.00014571,0.00015591,0.00044386,0.00037341,0.00000052,0.04751096,0.01534186,0.08647761,0.05836388,0.00000869,0.00000012,0.00000022,0.00000227,0.00000052,0,0.062388127350721766,-0.02221331293411564,-0.022681501085279936,0.4646330773830414,0.4124657213687897,0,0.4646330773830414,0.4124657213687897,0
00:00:25:08,51,0.11439152,0.27338290,0.01283073,0.26950893,0.03165878,0.30120188,0.00858468,0.08854900,0.26170495,0.25107041,0.01064913,0.02464227,0.18436319,0.00478154,0.00002468,0.00003140,0.00148689,0.00475223,0.00268684,0.00356217,0.32452565,0.00018958,0.01526184,0.00016976,0.00012021,0.00011549,0.00019956,0.00294537,0.00037990,0.00052382,0.00184939,0.00300989,0.00230735,0.01146000,0.01561359,0.00666681,0.00337835,0.00007173,0.00007577,0.00036667,0.00029915,0.00000024,0.05948386,0.00801830,0.10172248,0.05440669,0.00000591,0.00000007,0.00000016,0.00000166,0.00000024,0,0.03370217279716674,-0.026008920576037042,-0.02366505126839907,0.46297478675842285,0.4122956097126007,0,0.46297478675842285,0.4122956097126007,0
00:00:25:09,51,0.09584903,0.33409199,0.01213195,0.31789008,0.02593461,0.24172841,0.00937208,0.09886719,0.29799303,0.29204163,0.00689269,0.01760632,0.15451141,0.00413801,0.00002613,0.00002595,0.00113524,0.00486901,0.00318951,0.00199375,0.13917692,0.00031468,0.00577152,0.00047927,0.00047011,0.00053692,0.00079792,0.00159045,0.00071354,0.00138137,0.00365551,0.00410134,0.00139169,0.01949698,0.02319341,0.00869985,0.00783501,0.00008821,0.00007226,0.00066062,0.00074903,0.00000033,0.03833955,0.01619693,0.14755823,0.06524163,0.00000740,0.00000011,0.00000014,0.00000174,0.00000033,0,0.050110958626916176,-0.020930930574681872,-0.019112687166414885,0.4637048840522766,0.4139935076236725,0,0.4637048840522766,0.4139935076236725,0
00:00:26:00,51,0.06879745,0.27731931,0.01102171,0.36710829,0.03226503,0.24993466,0.01305359,0.06515955,0.25512353,0.34231111,0.00480677,0.02356697,0.14356259,0.00677098,0.00002752,0.00002662,0.00086647,0.00424620,0.00285505,0.00173702,0.12676594,0.00022536,0.00556447,0.00051487,0.00058079,0.00170874,0.00280241,0.00096011,0.00042311,0.00221067,0.01197396,0.00367854,0.00095464,0.02263308,0.02710840,0.00670996,0.00789564,0.00008421,0.00006884,0.00082796,0.00088379,0.00000042,0.04109134,0.01487813,0.11515033,0.06746744,0.00000669,0.00000016,0.00000018,0.00000206,0.00000042,0,0.05060995639400632,-0.03178380220376604,-0.022337920176590306,0.4642898142337799,0.4138556718826294,0,0.4642898142337799,0.4138556718826294,0
00:00:26:01,51,0.10914058,0.29235196,0.01305881,0.28678992,0.02946340,0.26533759,0.00815246,0.09746494,0.26895913,0.26931429,0.00826440,0.02144670,0.16143061,0.00414074,0.00002919,0.00002624,0.00096855,0.00411057,0.00239395,0.00197850,0.14427415,0.00028342,0.00597056,0.00040148,0.00031444,0.00061092,0.00098462,0.00237367,0.00043093,0.00134975,0.00413503,0.00442923,0.00123812,0.02083095,0.02202905,0.01311531,0.00631646,0.00009360,0.00010400,0.00069469,0.00061794,0.00000035,0.03885757,0.01360769,0.11392992,0.06950905,0.00000741,0.00000011,0.00000018,0.00000204,0.00000035,0,0.04529811502101383,-0.02269302637627998,-0.025307945709295808,0.4638099670410156,0.414132297039032,0,0.4638099670410156,0.414132297039032,0
00:00:26:02,51,0.08749965,0.29326513,0.01284237,0.31016305,0.03137103,0.28718349,0.00973846,0.07370638,0.27189782,0.29077148,0.00724386,0.02170703,0.14649002,0.00553456,0.00006899,0.00001330,0.00125181,0.00503065,0.00343005,0.00187334,0.04494653,0.00012680,0.00628242,0.00304364,0.00290630,0.00126501,0.00163545,0.00143847,0.00060668,0.00666723,0.01010015,0.00240688,0.00076046,0.00566372,0.01289325,0.01415568,0.01149292,0.00021462,0.00019526,0.00080249,0.00082758,0.00000047,0.02899081,0.02681366,0.10135786,0.07713435,0.00001293,0.00000013,0.00000018,0.00000172,0.00000047,0,0.04589102499359201,-0.032508323156149134,-0.018066831795432645,0.4636291563510895,0.41496434807777405,0,0.4636291563510895,0.41496434807777405,0
00:00:26:03,51,0.10335445,0.29628333,0.01404908,0.32478756,0.02790850,0.27462533,0.00831088,0.06974505,0.26218784,0.28996658,0.00555978,0.02122127,0.14445806,0.00559966,0.00002239,0.00002182,0.00139943,0.00606631,0.00382497,0.00100234,0.06330585,0.00036205,0.00525053,0.00047075,0.00032271,0.00029220,0.00050194,0.00460842,0.00072528,0.00094309,0.00287146,0.00796438,0.00278264,0.02899958,0.01384233,0.02681241,0.00978357,0.00008105,0.00009577,0.00050290,0.00038162,0.00000031,0.02141258,0.02082748,0.18464865,0.09354865,0.00000767,0.00000009,0.00000023,0.00000159,0.00000031,0,0.053061803170967016,-0.021312130130668037,-0.02416689577244507,0.46534186601638794,0.41432985663414,0,0.46534186601638794,0.41432985663414,0
00:00:26:04,51,0.07483331,0.29538089,0.01285052,0.32531843,0.03079928,0.27042523,0.01319527,0.07703384,0.27319449,0.29312536,0.00629204,0.02078148,0.13236000,0.00537225,0.00003209,0.00002896,0.00094971,0.00401936,0.00232812,0.00225810,0.18570422,0.00041822,0.00388582,0.00040371,0.00034062,0.00056409,0.00091211,0.00189238,0.00039680,0.00138407,0.00497379,0.00297484,0.00113860,0.01168762,0.01656359,0.00866596,0.00439664,0.00009977,0.00011754,0.00055473,0.00052941,0.00000032,0.03564649,0.01416054,0.13325045,0.07769083,0.00000734,0.00000010,0.00000018,0.00000245,0.00000032,0,0.047493571038685185,-0.021574272863819494,-0.016370685685532096,0.46468275785446167,0.41509950160980225,0,0.46468275785446167,0.41509950160980225,0
00:00:26:05,51,0.07096637,0.29182702,0.01326658,0.32082236,0.03208026,0.29444274,0.01286050,0.08676976,0.28500164,0.27989995,0.00654906,0.02256653,0.20247008,0.00590704,0.00007177,0.00006846,0.00277861,0.02766013,0.00626882,0.01386300,0.26522222,0.00015651,0.00667620,0.00016657,0.00017459,0.00026935,0.00043979,0.00106550,0.00043058,0.00069951,0.00349996,0.00282125,0.00331194,0.00157605,0.01136302,0.00248592,0.00301767,0.00092171,0.00076770,0.00061792,0.00063299,0.00000044,0.02517562,0.01923355,0.11102703,0.08004516,0.00001215,0.00000017,0.00000017,0.00000169,0.00000044,0,0.06405101884881564,-0.016819939431748757,-0.02025751077925392,0.46448010206222534,0.41488775610923767,0,0.46448010206222534,0.41488775610923767,0
00:00:26:06,51,0.10083484,0.24813673,0.01332516,0.26814219,0.03653584,0.29504931,0.00864162,0.08143578,0.24805853,0.24693403,0.00919233,0.02692267,0.19042218,0.00495565,0.00012153,0.00015164,0.00547698,0.19085576,0.00807305,0.02540080,0.08510906,0.00010943,0.00427567,0.00028443,0.00022787,0.00060071,0.00115849,0.00267811,0.00033042,0.00062287,0.00464660,0.00512099,0.00518062,0.00252008,0.03908419,0.00460798,0.00247748,0.00455729,0.00565532,0.01658428,0.01297924,0.00000135,0.02225486,0.02704269,0.14058997,0.07016376,0.00003538,0.00000047,0.00000034,0.00000200,0.00000135,0,0.042982074757297886,-0.01613994914085886,-0.022765418282225534,0.4637945592403412,0.4139935374259949,0,0.4637945592403412,0.4139935374259949,0
00:00:26:07,51,0.07145928,0.28589389,0.00888477,0.33865952,0.03121937,0.32236332,0.01200302,0.07630202,0.28311971,0.30983254,0.00679785,0.02120382,0.19367662,0.00557492,0.00008851,0.00022281,0.00923402,0.28209096,0.00923910,0.01606693,0.08258592,0.00012591,0.00464573,0.00008728,0.00008440,0.00029999,0.00047666,0.00148325,0.00075908,0.00030288,0.00169899,0.00640712,0.01052046,0.00249963,0.02752477,0.00297294,0.00393870,0.00539884,0.00487305,0.00417067,0.00434021,0.00000100,0.02710283,0.01355995,0.11453045,0.06497599,0.00003126,0.00000032,0.00000027,0.00000144,0.00000100,0,0.05746503466272983,-0.024124879581309187,-0.018534086648790075,0.46417003870010376,0.4135451316833496,0,0.46417003870010376,0.4135451316833496,0
00:00:26:08,51,0.08947657,0.33904266,0.01664111,0.26884699,0.02481186,0.30516395,0.00969160,0.07037267,0.32057184,0.23111586,0.00817732,0.01885380,0.19101542,0.00654753,0.00010251,0.00032688,0.00612851,0.29201141,0.01064323,0.02051025,0.06601118,0.00039960,0.00146815,0.00017404,0.00020351,0.00017788,0.00029724,0.00178985,0.00117866,0.00031232,0.00226436,0.00459152,0.00954888,0.00137268,0.01790018,0.00408730,0.00537579,0.00603421,0.00564948,0.00332576,0.00353369,0.00000096,0.02475974,0.02534763,0.13056584,0.05297280,0.00002778,0.00000035,0.00000024,0.00000147,0.00000096,0,0.06564361298629699,-0.012841031878004604,-0.02304718641001688,0.4642224907875061,0.41407254338264465,0,0.4642224907875061,0.41407254338264465,0
00:00:27:00,51,0.07456353,0.33786175,0.01272442,0.31596375,0.02648637,0.30190322,0.01170412,0.06588421,0.31700736,0.27669168,0.00628447,0.01778295,0.15957502,0.00696480,0.00011732,0.00035897,0.00324452,0.23446964,0.01024082,0.02249430,0.06589757,0.00037233,0.00130780,0.00032305,0.00031275,0.00051564,0.00108191,0.00298915,0.00043069,0.00049100,0.00725731,0.00545362,0.00578317,0.00247840,0.03358262,0.00646951,0.00327564,0.00438431,0.00651287,0.01190292,0.00908749,0.00000154,0.01899961,0.02682616,0.12458032,0.07129554,0.00003405,0.00000059,0.00000041,0.00000213,0.00000154,0,0.05311503412897414,-0.02344188539041932,-0.021577142287234643,0.46415597200393677,0.4145394265651703,0,0.46415597200393677,0.4145394265651703,0
00:00:27:01,51,0.10020095,0.34404144,0.00832893,0.33061472,0.02539231,0.29710075,0.00914313,0.08322516,0.32138181,0.31680119,0.00689192,0.01690626,0.16325511,0.00521555,0.00009999,0.00068509,0.00267222,0.28243086,0.00999353,0.02000420,0.07261560,0.00032078,0.00165064,0.00013766,0.00017802,0.00051196,0.00106750,0.00178729,0.00055096,0.00028081,0.00636612,0.00673947,0.00757848,0.00318994,0.03553587,0.00420626,0.00490651,0.00478246,0.00551945,0.00714070,0.00719765,0.00000159,0.03365318,0.01535491,0.10479316,0.05581556,0.00003205,0.00000052,0.00000039,0.00000184,0.00000159,0,0.05383907230306978,-0.029565638314024013,-0.022440477611488943,0.46423467993736267,0.413526713848114,0,0.46423467993736267,0.413526713848114,0
00:00:27:02,51,0.09910659,0.33935085,0.01104583,0.32239443,0.02632211,0.30245611,0.00978388,0.08078655,0.32776871,0.29950038,0.00644351,0.01827336,0.20089862,0.00590209,0.00010493,0.00030343,0.00706691,0.26965412,0.00733214,0.02667293,0.11119281,0.00009869,0.00342608,0.00012302,0.00012530,0.00175733,0.00346073,0.00108702,0.00026240,0.00067394,0.00748771,0.00492517,0.00514355,0.00241265,0.04128734,0.00208616,0.00231503,0.00565521,0.00560198,0.00769043,0.00739301,0.00000188,0.02587053,0.01470287,0.13086942,0.07616980,0.00002955,0.00000063,0.00000039,0.00000228,0.00000188,0,0.05496142996473165,-0.021393305737254495,-0.02137684977142971,0.46559637784957886,0.41299325227737427,0,0.46559637784957886,0.41299325227737427,0
00:00:27:03,51,0.11236735,0.25251195,0.01073545,0.30713415,0.03711969,0.32394394,0.00809383,0.08081120,0.25621673,0.29385450,0.00775288,0.03011114,0.25048196,0.00646309,0.00012672,0.00024740,0.00532664,0.23165138,0.00796442,0.03352863,0.11102453,0.00015492,0.00256166,0.00027196,0.00020646,0.00091956,0.00183798,0.00258872,0.00025811,0.00084894,0.00553972,0.00383437,0.00456221,0.00217830,0.04206696,0.00368348,0.00164379,0.00469485,0.00568765,0.01660682,0.01264769,0.00000170,0.02110640,0.01541299,0.16426767,0.06867948,0.00003343,0.00000063,0.00000037,0.00000217,0.00000170,0,0.05329041445984697,-0.018934097770728193,-0.026345539801226444,0.46638384461402893,0.41051995754241943,0,0.46638384461402893,0.41051995754241943,0
00:00:27:04,51,0.09617094,0.28180146,0.01129869,0.27610540,0.03483530,0.33511162,0.00950447,0.08947692,0.26881504,0.25560892,0.00935352,0.02074123,0.15356797,0.00387586,0.00013729,0.00014396,0.00695190,0.21782929,0.00805258,0.02175502,0.04053587,0.00015672,0.00264207,0.00045264,0.00059045,0.00067280,0.00098073,0.00107876,0.00095194,0.00082324,0.00417164,0.00434732,0.00523706,0.00236183,0.04896440,0.00422790,0.00730479,0.00829419,0.00630462,0.01542204,0.02184818,0.00000141,0.03881297,0.01132085,0.08564874,0.05369463,0.00004610,0.00000041,0.00000025,0.00000157,0.00000141,0,0.045470650310700314,-0.019381441143712787,-0.02137604071442701,0.4651264250278473,0.4119381904602051,0,0.4651264250278473,0.4119381904602051,0
00:00:27:05,51,0.10251551,0.27694702,0.00847360,0.32009685,0.03138776,0.27225944,0.00798646,0.09898631,0.26041478,0.30549252,0.00790244,0.02276413,0.18952973,0.00429313,0.00008385,0.00006617,0.00236413,0.03414167,0.00915405,0.01068429,0.11919519,0.00026942,0.00484253,0.00040173,0.00032255,0.00010699,0.00018028,0.00284235,0.00048504,0.00069023,0.00252307,0.00378340,0.00533046,0.00179687,0.01037666,0.00967167,0.00467285,0.00082975,0.00092567,0.00119460,0.00094234,0.00000053,0.03240501,0.01574165,0.14492148,0.07582849,0.00001944,0.00000014,0.00000025,0.00000145,0.00000053,0,0.048003508647189004,-0.03192222227979308,-0.02465663667845274,0.46677809953689575,0.41094496846199036,0,0.46677809953689575,0.41094496846199036,0
00:00:27:06,51,0.14313877,0.33348408,0.01017343,0.29352432,0.02644927,0.27960405,0.00652396,0.11837900,0.31616735,0.28509319,0.01035763,0.01830152,0.17706439,0.00361213,0.00007780,0.00001413,0.00178479,0.00421112,0.00268664,0.00512450,0.16725457,0.00018539,0.00771482,0.00173269,0.00099181,0.00024074,0.00032197,0.00272710,0.00037636,0.00336021,0.00304816,0.00121492,0.00090109,0.00262725,0.00851397,0.01144482,0.00352029,0.00018655,0.00020601,0.00072962,0.00046565,0.00000037,0.06146006,0.01449896,0.08186007,0.05021047,0.00001103,0.00000007,0.00000015,0.00000195,0.00000037,0,0.0444871069170381,-0.02451068885819751,-0.024965056964110895,0.4672940671443939,0.4108271598815918,0,0.4672940671443939,0.4108271598815918,0
00:00:27:07,51,0.08712422,0.30356315,0.01483996,0.25859663,0.02781488,0.21711087,0.00894983,0.07390834,0.27525231,0.25106817,0.01016843,0.02281654,0.18393199,0.00597854,0.00007434,0.00000949,0.00097722,0.00282991,0.00166124,0.00150444,0.04170566,0.00005408,0.01301659,0.00323514,0.00221000,0.00164907,0.00255893,0.00323620,0.00031400,0.00715696,0.01415729,0.00216822,0.00070498,0.00701088,0.01370922,0.01874267,0.00715958,0.00015038,0.00018653,0.00107907,0.00083279,0.00000051,0.03263466,0.02924211,0.12168384,0.06467155,0.00001044,0.00000011,0.00000023,0.00000211,0.00000051,0,0.03456597459393377,-0.02389504701132369,-0.031024618330350737,0.4671449661254883,0.4097946882247925,0,0.4671449661254883,0.4097946882247925,0
00:00:27:08,51,0.08741696,0.27520415,0.02037583,0.22331904,0.03433694,0.27424073,0.00975052,0.09084062,0.25581425,0.20933506,0.01192899,0.02575950,0.18143439,0.00489535,0.00005160,0.00001329,0.00111942,0.00313305,0.00208357,0.00237055,0.07194846,0.00014451,0.00631478,0.00257185,0.00204079,0.00137766,0.00186529,0.00189816,0.00040164,0.00668616,0.00800444,0.00170266,0.00067915,0.00834809,0.02193920,0.01137146,0.00591546,0.00011810,0.00010538,0.00138935,0.00128889,0.00000044,0.03619291,0.01747952,0.11600519,0.06357285,0.00000957,0.00000012,0.00000015,0.00000199,0.00000044,0,0.03743475907275528,-0.01803113968436025,-0.021855754886859504,0.4670087695121765,0.41130781173706055,0,0.4670087695121765,0.41130781173706055,0
00:00:27:09,51,0.12383237,0.35187033,0.01821156,0.22133625,0.02488288,0.29256848,0.00755478,0.06952024,0.31333330,0.21654545,0.01319245,0.01944099,0.16310382,0.00573868,0.00005308,0.00000785,0.00134348,0.00188629,0.00113522,0.00226596,0.05833704,0.00008631,0.01108102,0.00430828,0.00402791,0.00126074,0.00150690,0.00130990,0.00059165,0.00829190,0.00710624,0.00116361,0.00048072,0.00972538,0.02901770,0.01050178,0.01009945,0.00010851,0.00007384,0.00180558,0.00206084,0.00000041,0.06048531,0.01180629,0.08934207,0.04517623,0.00000847,0.00000010,0.00000013,0.00000176,0.00000041,0,0.04353786501203989,-0.01165275671164991,-0.024499719124178164,0.4656592309474945,0.4117165505886078,0,0.4656592309474945,0.4117165505886078,0
00:00:28:00,51,0.10364325,0.26806003,0.00982778,0.31555817,0.03467907,0.31200126,0.00880220,0.09291179,0.24896257,0.30347180,0.00858620,0.02395613,0.16082357,0.00409563,0.00004841,0.00002052,0.00070645,0.00315274,0.00230212,0.00204640,0.06561676,0.00027731,0.00502712,0.00329529,0.00268914,0.00047275,0.00074133,0.00364624,0.00051527,0.00333912,0.00887314,0.00192170,0.00078395,0.01211162,0.02189376,0.02215252,0.00841109,0.00008217,0.00009799,0.00139609,0.00130099,0.00000043,0.06237932,0.00536701,0.09935029,0.05081177,0.00001119,0.00000009,0.00000019,0.00000195,0.00000043,0,0.0355171465169605,-0.024576695178818754,-0.020972061598562113,0.465397447347641,0.4118225574493408,0,0.465397447347641,0.4118225574493408,0
00:00:28:01,51,0.08935994,0.28378811,0.00878249,0.36211097,0.03090005,0.25015289,0.00982092,0.06962908,0.25947052,0.35074258,0.00615523,0.02282806,0.14811255,0.00591080,0.00005463,0.00001126,0.00083411,0.00196721,0.00126257,0.00225009,0.05931617,0.00014001,0.00791166,0.00553869,0.00461579,0.00101098,0.00151689,0.00239938,0.00041165,0.00606109,0.01320134,0.00117459,0.00049400,0.01089268,0.03380254,0.01532314,0.00779117,0.00008324,0.00008833,0.00291718,0.00261212,0.00000049,0.06042667,0.01244257,0.10682803,0.05179849,0.00000976,0.00000011,0.00000019,0.00000252,0.00000049,0,0.040208294549456555,-0.027377769469210046,-0.0219661126974407,0.4653635621070862,0.41242516040802,0,0.4653635621070862,0.41242516040802,0
