timecode,blendShapeCount,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,headYaw,headPitch,headRoll,leftEyeYaw,leftEyePitch,leftEyeRoll,rightEyeYaw,rightEyePitch,rightEyeRoll
00:00:11:295,61,0.50480251,0.22856973,0.60882168,0.84754578,0.06008314,0.19328161,0.70002008,0.55254057,0.25050286,0.22715136,0.70322839,0.54458693,0.56342324,0.39039383,0.19116638,0.44574434,0.13163343,0.60747267,0.99021225,0.46652784,0.52682187,0.53616735,0.3758641,0.6140089,0.38236929,0.95820203,0.89219939,0.7534503,0.08323664,0.73838654,0.30564127,0.73761456,0.58888536,0.23779788,0.70543269,0.11622123,0.8313939,0.27854437,0.03783069,0.47589302,0.18815476,0.15332125,0.14564251,0.39195131,0.62791324,0.73923069,0.99125616,0.76660878,0.31002534,0.66524891,0.67662779,0.71808522,0.74582157,0.05219836,0.9542872,0.64368875,0.64291967,0.33569237,0.21825922,0.95327813,0.99703359
00:00:11:327,61,0.21754816,0.41011912,0.50669772,0.70519273,0.28390475,0.02956646,0.13123832,0.09720092,0.945207,0.9908888,0.1114593,0.08252416,0.20608145,0.90399157,0.64450755,0.01461709,0.87141795,0.69232412,0.01045946,0.45715846,0.16295351,0.63753795,0.02505553,0.38740665,0.69402315,0.61185453,0.68810888,0.68690302,0.95510377,0.61665094,0.80669891,0.36186174,0.79505018,0.35674379,0.81151977,0.46611292,0.75794007,0.65778965,0.3686315,0.86172667,0.44311132,0.78079768,0.98407431,0.89116464,0.16972904,0.93526248,0.37808435,0.13750064,0.57517173,0.31414815,0.75329013,0.13127589,0.83223422,0.10826574,0.89810707,0.74211818,0.99974692,0.95330205,0.93296723,0.95929427,0.32986915
00:00:11:381,61,0.07971444,0.4471602,0.83271174,0.53888701,0.59058474,0.40698495,0.65739519,0.64119011,0.64471479,0.49066288,0.74755781,0.01840746,0.06432413,0.65426285,0.09531308,0.65241096,0.1572434,0.30051564,0.06277411,0.80137702,0.79956932,0.57163191,0.32601794,0.62229436,0.11316592,0.46498182,0.39099338,0.56300852,0.75687973,0.81909887,0.56604539,0.69413418,0.16247746,0.528896,0.9184775,0.36086497,0.05245193,0.06738196,0.84072858,0.97961177,0.7814515,0.33244184,0.33834206,0.98780509,0.57838069,0.47501485,0.58872384,0.79113268,0.33023507,0.19694592,0.97081759,0.8978063,0.31807044,0.56276817,0.81511666,0.78030104,0.74494884,0.90715623,0.5792775,0.03658666,0.60319727
00:00:11:426,61,0.29387143,0.48930803,0.32997079,0.19149705,0.42213803,0.53374704,0.34427484,0.42604817,0.46284831,0.29451419,0.52781153,0.20544703,0.5057014,0.2900779,0.92754499,0.46394546,0.7409231,0.55678345,0.10615531,0.0209069,0.85709801,0.11836768,0.92967422,0.03598884,0.24793779,0.11451344,0.65068532,0.5012066,0.66669716,0.0497566,0.80639277,0.27711505,0.48137196,0.00691644,0.23545409,0.39863054,0.67844147,0.91530135,0.82399437,0.26736272,0.113111,0.0798412,0.5759256,0.51270708,0.32091988,0.65804522,0.36267866,0.27129766,0.43936092,0.72492986,0.24618767,0.81989798,0.11743066,0.83735564,0.48035148,0.36327066,0.82132476,0.52071412,0.95205006,0.62854752,0.73516701
00:00:11:447,61,0.20283686,0.57432747,0.21402574,0.85236048,0.34242761,0.71076296,0.98022662,0.56170267,0.42908206,0.56941128,0.04349762,0.90219721,0.13938252,0.92104939,0.92346004,0.72788813,0.62170837,0.38267868,0.87781798,0.77751704,0.28591186,0.52733187,0.14471431,0.02245672,0.89746137,0.81522793,0.68195225,0.50092101,0.48302154,0.48218653,0.46738871,0.15450902,0.95390629,0.52322634,0.64324446,0.86720657,0.85475172,0.36893577,0.29220562,0.10976023,0.12001855,0.74056603,0.79576558,0.60470196,0.08053985,0.41309492,0.26157533,0.69357812,0.49827814,0.80783431,0.13545342,0.16186711,0.22723418,0.84343002,0.95301902,0.06047865,0.87304524,0.51719912,0.81230803,0.37573767,0.14454816
00:00:11:468,61,0.46966616,0.73648972,0.76545471,0.63511517,0.23566288,0.80884285,0.43079329,0.74417557,0.5790851,0.51771901,0.0952916,0.69670669,0.6936649,0.11422761,0.90568683,0.4207629,0.37051324,0.12841319,0.81173252,0.81540388,0.39057635,0.81927449,0.58059505,0.15610531,0.25150637,0.41386211,0.10092581,0.06091966,0.84193815,0.56997315,0.45903729,0.00818122,0.19244512,0.91528855,0.60991607,0.36821677,0.10018425,0.3114634,0.36158148,0.15345948,0.83427133,0.61684111,0.66549197,0.2008445,0.05978534,0.00171176,0.59890909,0.90376692,0.94308741,0.31514978,0.92530926,0.88289021,0.33302535,0.23248686,0.8740656,0.1486802,0.99550983,0.50478534,0.06925575,0.60775669,0.23748619
00:00:11:495,61,0.29549138,0.51047172,0.1146537,0.02546078,0.67906574,0.053423,0.78941541,0.14226756,0.7681938,0.34897568,0.78441416,0.36691518,0.86250388,0.44807097,0.77725932,0.87016292,0.19705744,0.01523188,0.55518016,0.1098709,0.02008919,0.78942846,0.21958411,0.25499736,0.28697548,0.18686033,0.31289024,0.31257652,0.74806849,0.62898666,0.26609902,0.0352067,0.63276036,0.13680514,0.91763025,0.63212069,0.84875509,0.05131181,0.0926665,0.52754253,0.08742627,0.59076508,0.40575298,0.47654608,0.39928631,0.46269566,0.04562878,0.68165482,0.06954271,0.16464081,0.6499101,0.18217511,0.56325576,0.4227765,0.07467682,0.31048008,0.37732753,0.62600776,0.72481466,0.5064836,0.31895136
00:00:11:527,61,0.29331574,0.98740568,0.88429834,0.66248748,0.31058925,0.46373708,0.3912021,0.7106586,0.08128801,0.3990192,0.46684948,0.16573827,0.41567376,0.19353374,0.43127686,0.05572051,0.6726093,0.99474885,0.24217473,0.18192635,0.86973535,0.41516388,0.70304074,0.31531954,0.85392056,0.98013521,0.3771399,0.9869291,0.55692321,0.16518104,0.5865881,0.76546905,0.20253746,0.62895161,0.25471363,0.67497981,0.22178899,0.67803392,0.5876824,0.68476214,0.56829661,0.6721756,0.5384744,0.46403857,0.87309415,0.78777393,0.15159235,0.71417363,0.26661708,0.24055695,0.33893544,0.23040617,0.6084832,0.94489932,0.76305246,0.89678158,0.91779032,0.59494701,0.53628747,0.84419578,0.46568928
00:00:11:559,61,0.12902925,0.41009942,0.93405901,0.98959241,0.61969512,0.02476913,0.50201905,0.88794267,0.38841808,0.80784646,0.20791861,0.90499885,0.52982019,0.14669399,0.96864397,0.57940079,0.48177546,0.48766085,0.4770629,0.0070226,0.15965898,0.98958648,0.1258994,0.14290991,0.73968528,0.07195816,0.66911387,0.73658098,0.12495541,0.84723181,0.6152168,0.18584745,0.84922639,0.13953102,0.71298162,0.34989754,0.53786337,0.23517302,0.71537936,0.36401047,0.82307863,0.99406039,0.01504835,0.98309701,0.87581177,0.68242834,0.59245439,0.55957908,0.59006383,0.53317107,0.57811714,0.95783561,0.17312219,0.89968448,0.58454428,0.74775353,0.46464142,0.13521363,0.51132831,0.08925452,0.09794801
00:00:11:594,61,0.83647809,0.13466935,0.5708044,0.44823002,0.05816209,0.6818999,0.05969512,0.37376785,0.40968104,0.5277476,0.27184707,0.61525399,0.26095314,0.7203523,0.11962645,0.01096727,0.88365682,0.44763963,0.34380601,0.44387379,0.76951203,0.10063629,0.72818589,0.77620051,0.83768333,0.19099294,0.09085775,0.90184896,0.28315306,0.3269119,0.3553132,0.66317743,0.87232053,0.89446333,0.48627756,0.59503872,0.78260685,0.48384163,0.39317139,0.39637872,0.67801022,0.38514396,0.25650426,0.73007751,0.02592503,0.17507892,0.39251598,0.06680578,0.08356679,0.6693317,0.12038407,0.40098688,0.32495711,0.26934565,0.4676882,0.76890546,0.03908163,0.67101051,0.51015127,0.5402621,0.88499586
00:00:11:627,61,0.85452816,0.15195183,0.76002206,0.00079748,0.01510579,0.81768546,0.89875265,0.87827019,0.37173257,0.63295545,0.96398926,0.99281427,0.46137523,0.51602673,0.28744427,0.07613821,0.82733444,0.04216919,0.47243808,0.46005385,0.36628439,0.52136165,0.50470554,0.92445157,0.59872732,0.63278899,0.10648141,0.04771286,0.91791582,0.35287072,0.82837558,0.46710538,0.65007873,0.31697633,0.93273515,0.06415966,0.78852527,0.48485054,0.05287513,0.00901571,0.42620328,0.0038336,0.0086233,0.55707289,0.84398397,0.31766758,0.74815634,0.81929085,0.61186223,0.51654467,0.86750207,0.39762552,0.45048932,0.92434035,0.21711541,0.20180722,0.39376817,0.01744118,0.39364963,0.37336733,0.93812707
00:00:11:659,61,0.68611869,0.44409638,0.48194697,0.27352527,0.84615474,0.29654987,0.26095004,0.75724761,0.69155484,0.86564137,0.88971058,0.54944271,0.22164862,0.38607815,0.01387151,0.73265056,0.54512162,0.15426753,0.27245712,0.57911877,0.26856803,0.67425725,0.81943323,0.6807987,0.26916134,0.08536499,0.21227274,0.26291272,0.86690341,0.0168269,0.21599157,0.66679647,0.9181372,0.45342558,0.16858041,0.80570605,0.18617692,0.41695001,0.72962394,0.60942731,0.77199257,0.98043536,0.52250844,0.36871422,0.80703823,0.43810436,0.07638005,0.54670489,0.25113579,0.48052237,0.23801196,0.03577368,0.60590659,0.66693825,0.91815359,0.38949825,0.19576256,0.25189126,0.6929135,0.36079368,0.74710917
00:00:11:695,61,0.15799498,0.92241136,0.06663661,0.20450511,0.46353362,0.77173381,0.06757988,0.18077446,0.33579051,0.67862207,0.02438364,0.70984257,0.69850358,0.25509118,0.25334792,0.14288256,0.86631652,0.77211142,0.12022264,0.48259385,0.29005523,0.89826311,0.69158089,0.69646052,0.00701649,0.02128696,0.13249455,0.56627128,0.01020037,0.96884608,0.01404759,0.34091457,0.24294462,0.11294522,0.7872984,0.60481541,0.8039137,0.5738621,0.12436206,0.61669211,0.25183234,0.84335115,0.38422224,0.77363396,0.67797586,0.42996211,0.15952655,0.56753609,0.19814837,0.9774151,0.98291976,0.5858666,0.92458853,0.64871132,0.99952072,0.68984933,0.7946182,0.14004928,0.70554846,0.69896058,0.37068281
00:00:11:727,61,0.0937355,0.45374498,0.70782838,0.73610799,0.28717424,0.72375614,0.77711115,0.23644832,0.40263166,0.1847451,0.5507915,0.43248476,0.48701761,0.0632038,0.63646611,0.70964997,0.69943476,0.97231319,0.06742437,0.079106,0.58732082,0.04154874,0.07464751,0.38440338,0.51327409,0.88969919,0.62311007,0.74857717,0.6080145,0.74054414,0.62131169,0.59563686,0.051684,0.77842912,0.43680254,0.70140886,0.06716758,0.27750446,0.13020594,0.82282633,0.7975962,0.64564465,0.44381101,0.4463502,0.3453391,0.23642834,0.90737917,0.23961576,0.13102441,0.04178985,0.12746049,0.25712452,0.87778948,0.6013404,0.00358777,0.46083833,0.53370269,0.08775453,0.68621042,0.51934999,0.14901234
00:00:11:759,61,0.63983344,0.90823017,0.85909925,0.15603227,0.409721,0.85614185,0.00151317,0.61823532,0.50913872,0.22171693,0.08184904,0.75909045,0.92046184,0.55850092,0.36644977,0.17002009,0.28986808,0.20593757,0.02087008,0.01350703,0.35816368,0.73582496,0.1740946,0.39023597,0.83312291,0.83565892,0.89011667,0.51275572,0.79815283,0.09380897,0.1029231,0.51960262,0.98981245,0.16532166,0.08268388,0.19143142,0.81812129,0.96644,0.80542706,0.62310075,0.22816556,0.18025441,0.30528101,0.02029086,0.94203587,0.52900172,0.9825185,0.06531115,0.70463321,0.56281311,0.9882564,0.87468898,0.05662211,0.68385726,0.63118991,0.93660874,0.68865436,0.13031032,0.49176275,0.30860088,0.58840637
00:00:11:796,61,0.69051716,0.49820959,0.20698634,0.93022378,0.26304079,0.97548653,0.38154164,0.43001152,0.84208548,0.6482612,0.65449635,0.87504831,0.50710259,0.02578659,0.12266752,0.31220334,0.65703014,0.68337914,0.21726835,0.11854616,0.03876858,0.00435627,0.89382494,0.17869379,0.84536374,0.98744384,0.02185946,0.20193809,0.95344754,0.24591578,0.29255749,0.77263226,0.54064507,0.85443255,0.08146035,0.72640795,0.52956126,0.45742063,0.65899875,0.68721071,0.96371571,0.44844044,0.1000034,0.75059909,0.61327982,0.48867456,0.68609213,0.50781053,0.0812679,0.9442169,0.52114995,0.72631396,0.35918122,0.67028104,0.89138366,0.62191535,0.67801725,0.86662028,0.64928449,0.13366176,0.27306918
00:00:11:827,61,0.89695099,0.67676399,0.97017945,0.40578199,0.58973063,0.24129941,0.62712282,0.89928455,0.68583751,0.85391964,0.00427211,0.51696611,0.37566525,0.60716845,0.80884612,0.18804836,0.54563457,0.36846261,0.08799478,0.6006661,0.67015488,0.26722578,0.14134073,0.09270867,0.27736492,0.76643179,0.35612864,0.97518925,0.34847271,0.59123007,0.73367331,0.51540722,0.45810342,0.59107383,0.37826631,0.54360121,0.1788807,0.14343627,0.13574238,0.64010134,0.42140264,0.6446959,0.2058369,0.08472842,0.54654629,0.13364192,0.05939377,0.1657341,0.49842725,0.72678013,0.31106603,0.87637937,0.44329864,0.51832866,0.51313386,0.8767461,0.89214217,0.58248308,0.09874479,0.32197484,0.8673987
00:00:11:860,61,0.88215843,0.13898226,0.28072702,0.14800824,0.14770943,0.9468686,0.13546178,0.5984691,0.02339312,0.81419611,0.85253669,0.03474902,0.56140494,0.66567122,0.63267681,0.70787103,0.04888912,0.19356458,0.83489786,0.67560151,0.62230688,0.42774913,0.84425988,0.93287318,0.15637088,0.75262848,0.89827223,0.60686264,0.66613401,0.57523775,0.51883973,0.8437866,0.2771163,0.83705974,0.73036961,0.98271369,0.80507756,0.39605834,0.25558509,0.26368769,0.25217947,0.23110119,0.58519916,0.75489765,0.09008041,0.13105752,0.19291248,0.84485588,0.68112749,0.418269,0.36726096,0.64788648,0.03852077,0.82257436,0.9100846,0.939916,0.38680001,0.88094915,0.37783909,0.29468963,0.91420329
00:00:11:895,61,0.64922938,0.6860053,0.97133411,0.41075895,0.49360071,0.24820053,0.78158033,0.91966381,0.63377293,0.20108427,0.10827827,0.67034394,0.14030162,0.95990792,0.19866711,0.6421909,0.1531326,0.2835276,0.95908071,0.0203489,0.21616575,0.42686233,0.47776785,0.29437767,0.81187924,0.24760029,0.06991545,0.52082232,0.57291546,0.23081326,0.78945261,0.60961899,0.80736643,0.84737153,0.31144461,0.39442381,0.56274788,0.40698294,0.85109147,0.02821121,0.362552,0.61739883,0.81221184,0.66485974,0.80378833,0.27614761,0.11422504,0.53259453,0.99925892,0.19149193,0.80539333,0.49580658,0.39097902,0.5857537,0.61621355,0.96957669,0.66584309,0.57766122,0.92713526,0.2020854,0.99886854
00:00:11:927,61,0.58899599,0.28974219,0.44650381,0.99926958,0.52167427,0.19695617,0.01830046,0.8955213,0.52591963,0.07179832,0.42788694,0.07661978,0.53808513,0.0222667,0.91326641,0.9209129,0.75669864,0.38173924,0.06774155,0.91022882,0.79640178,0.93564404,0.34157129,0.15520275,0.11761724,0.25883074,0.11541606,0.33703951,0.23576713,0.19923461,0.98028548,0.43649789,0.95232519,0.89275333,0.69526594,0.53868793,0.53692736,0.11200132,0.8870034,0.48665578,0.39739228,0.55568668,0.94430567,0.43592719,0.30015974,0.19576791,0.2876698,0.45634374,0.5676892,0.93180236,0.26365215,0.25204491,0.26161041,0.83138611,0.47652992,0.04021878,0.62830545,0.5664017,0.17390457,0.34366345,0.10693829
00:00:11:958,61,0.33606916,0.72811355,0.62825496,0.47457103,0.72143601,0.08273457,0.75361492,0.88435633,0.74905838,0.37288999,0.35276337,0.42424709,0.37502645,0.46397,0.1344569,0.58507622,0.90971097,0.82175855,0.77929008,0.9570527,0.41795236,0.27265457,0.59414593,0.15668256,0.923048,0.76876283,0.62741848,0.80030886,0.36775796,0.15447457,0.56583814,0.07275048,0.73757311,0.1272577,0.2276,0.95688597,0.08741245,0.41623,0.66941362,0.62205882,0.388604,0.90437806,0.57294381,0.65319891,0.68646958,0.26666896,0.44753631,0.7432328,0.6400078,0.11465315,0.33493586,0.83467576,0.13962157,0.96569212,0.81799782,0.30872468,0.89845499,0.65980843,0.32789334,0.85625892,0.53583947
00:00:11:991,61,0.26760363,0.44567428,0.67361933,0.80605276,0.118647,0.56460359,0.63312106,0.76183627,0.88861311,0.10895295,0.52681109,0.17352582,0.0280826,0.32424254,0.10533546,0.17765423,0.02551355,0.86130381,0.64897822,0.54567913,0.09139464,0.18981155,0.15479549,0.14692857,0.08284584,0.31824559,0.8347272,0.60240409,0.68789119,0.48142536,0.37717482,0.30494469,0.88184893,0.05617463,0.38289756,0.75048991,0.68162612,0.72299131,0.53722003,0.68841967,0.57576186,0.03014925,0.93058815,0.64999624,0.32235342,0.4002821,0.8297299,0.57291587,0.07034234,0.4010202,0.03573268,0.60299673,0.32711907,0.97271306,0.35305644,0.05611943,0.37150202,0.25039278,0.84741305,0.74898,0.02762256
00:00:12:028,61,0.87661309,0.70686207,0.2421242,0.7392633,0.03810481,0.47838889,0.83671453,0.29992148,0.04377594,0.50213147,0.3922937,0.22744398,0.57225586,0.32448917,0.63241154,0.59775671,0.16648426,0.27425393,0.60908609,0.55091095,0.28468867,0.48148494,0.74735952,0.00118567,0.68047898,0.64599784,0.26825311,0.69178808,0.89764903,0.86276675,0.63629597,0.86642498,0.74182487,0.0892256,0.76000811,0.5598264,0.58078641,0.35158741,0.75493932,0.26252512,0.91794265,0.03944929,0.31368022,0.44923115,0.27854601,0.79090953,0.46292318,0.07471481,0.63479503,0.81226424,0.75149342,0.79084691,0.04875832,0.81901483,0.08684631,0.88499013,0.93060794,0.41686443,0.46395884,0.99393853,0.70839068
00:00:12:059,61,0.25542602,0.18142972,0.19114873,0.99332781,0.96582989,0.79863353,0.65154272,0.14580597,0.11843362,0.42222126,0.27087423,0.05225208,0.38302295,0.95918261,0.41956701,0.83478946,0.40746999,0.69578013,0.37805278,0.78658921,0.55701084,0.81789552,0.73742304,0.84638221,0.52252045,0.40711564,0.08611577,0.63063693,0.14906998,0.32036889,0.61411542,0.40506862,0.32072063,0.01796004,0.44496372,0.09773195,0.2114961,0.92769349,0.7007666,0.6947776,0.31951837,0.68334001,0.95562257,0.62777913,0.06802015,0.70102641,0.13758288,0.44615169,0.60716118,0.56256633,0.73710322,0.29013084,0.21706842,0.98033226,0.99013716,0.88417716,0.26588328,0.2706909,0.21608274,0.63796307,0.03249293
00:00:12:091,61,0.8002163,0.87326419,0.17885988,0.83600145,0.11677687,0.52507332,0.97109057,0.46045755,0.46194353,0.37018631,0.93919563,0.52773421,0.61045783,0.91453956,0.68394997,0.80365626,0.33066623,0.27163909,0.02731023,0.96442437,0.32855429,0.75792786,0.51648699,0.28070174,0.60298531,0.52001402,0.1430596,0.67567522,0.94381385,0.20799712,0.35429338,0.46080527,0.3964915,0.2631484,0.75132516,0.14025841,0.76906048,0.40008937,0.7777109,0.47854919,0.07310451,0.05979537,0.9740934,0.52875917,0.45460308,0.76765457,0.10162806,0.14507663,0.23643546,0.28638368,0.69836898,0.05163763,0.35404898,0.73621209,0.47746979,0.88509595,0.88024114,0.99225578,0.89519999,0.8554955,0.14265878
00:00:12:129,61,0.02174328,0.8771872,0.18117196,0.70527083,0.35449612,0.73879814,0.64356732,0.55761621,0.80415056,0.33742609,0.95489755,0.26547046,0.43742882,0.38471553,0.3134644,0.50907285,0.75896967,0.89356801,0.45162067,0.83632619,0.84786842,0.02340335,0.54966803,0.25028696,0.2299398,0.08985091,0.92378295,0.53044797,0.71285863,0.70338005,0.5358619,0.85618117,0.51775693,0.41752501,0.88737738,0.19251891,0.2323187,0.33281023,0.82903165,0.50350259,0.24752748,0.7786111,0.42829625,0.13264193,0.48950306,0.29699322,0.87866055,0.89385431,0.97257606,0.79716266,0.77163829,0.70331205,0.91166379,0.12275731,0.9017153,0.55401723,0.58716345,0.81632987,0.81928738,0.15991309,0.21254362
00:00:12:159,61,0.56470139,0.88526551,0.3925275,0.7104695,0.28878112,0.6331292,0.77270796,0.9846303,0.51707444,0.43345262,0.41296132,0.46332965,0.97457427,0.91081539,0.33655442,0.61159625,0.54284349,0.31301831,0.51216822,0.6074626,0.0139058,0.26107077,0.685061,0.48875537,0.00209677,0.93167281,0.56139635,0.87552026,0.58137417,0.84333236,0.5443935,0.31689741,0.51181093,0.09424198,0.60287244,0.09923281,0.35196677,0.18875582,0.96113773,0.97935923,0.42627264,0.96012991,0.06460232,0.32977287,0.26432415,0.04112923,0.8622111,0.76871783,0.56186909,0.4544419,0.99142093,0.7164517,0.05873637,0.15985395,0.46210445,0.09300691,0.37513927,0.84283266,0.52450982,0.46131736,0.62573165
00:00:12:191,61,0.45669931,0.55389403,0.30397958,0.09873499,0.5372675,0.23789105,0.07462065,0.47761244,0.58289771,0.06503843,0.61147546,0.96781518,0.22444259,0.22923704,0.51817703,0.65780169,0.56905503,0.6429985,0.77309292,0.56834181,0.48858971,0.05007566,0.96188261,0.63938372,0.15687115,0.87703598,0.69940834,0.32123966,0.1387108,0.75027463,0.72112458,0.86772283,0.67041959,0.29923728,0.94305171,0.35850203,0.98315336,0.4889329,0.94174915,0.65497265,0.52840457,0.56597107,0.83277107,0.33752604,0.60243421,0.82164295,0.11438958,0.46385828,0.74261285,0.02023565,0.86151061,0.34230534,0.95716896,0.87580239,0.48245813,0.16082032,0.78065142,0.83355148,0.23834302,0.59878598,0.71358825
00:00:12:227,61,0.79984461,0.19600948,0.96681066,0.44533701,0.28996539,0.57512239,0.37854885,0.17823527,0.50394353,0.50846662,0.47371943,0.92795387,0.99150341,0.35409958,0.26725055,0.91700455,0.50016177,0.12865992,0.23438989,0.10153516,0.01504934,0.62763036,0.80841834,0.34077735,0.10676973,0.85019058,0.03462689,0.41952076,0.63851132,0.80690041,0.02949856,0.61906371,0.19692679,0.25777822,0.52673848,0.7900007,0.81693204,0.85183142,0.612592,0.87935283,0.61687178,0.33609036,0.94602101,0.71953005,0.39340672,0.09800029,0.41565787,0.65710959,0.7835659,0.83882908,0.04508465,0.45868768,0.36752113,0.97937722,0.97470111,0.00223712,0.77137707,0.26318187,0.77086452,0.2772411,0.39606323
00:00:12:258,61,0.94801029,0.32282438,0.75278066,0.38868515,0.12991856,0.19844167,0.16118399,0.61827281,0.63033294,0.90497831,0.87737308,0.1814366,0.0187016,0.49566663,0.10908385,0.4356743,0.08177172,0.36950419,0.65925192,0.92565634,0.00504189,0.88802058,0.75943529,0.19957509,0.3339332,0.83961667,0.95112925,0.58829169,0.39810666,0.95381508,0.23723106,0.81151636,0.14433739,0.24888004,0.51115541,0.39251204,0.13624686,0.97078771,0.47350725,0.77086919,0.51005495,0.24509347,0.16184298,0.1217748,0.18651092,0.55784528,0.65950917,0.37306364,0.54257489,0.33033595,0.85957557,0.98753461,0.08896017,0.62459707,0.43965628,0.34862157,0.06715344,0.26052487,0.42286424,0.80592276,0.26453869
00:00:12:291,61,0.13100678,0.68591075,0.29707982,0.5039619,0.44170202,0.73157646,0.61247636,0.48873244,0.29915289,0.76081533,0.2344472,0.88069102,0.24103598,0.37706026,0.0833639,0.02174649,0.89216998,0.52245487,0.20401561,0.52946693,0.40348499,0.86250774,0.57099346,0.62017272,0.40076411,0.14497195,0.05716838,0.01640428,0.42341362,0.10262003,0.78987642,0.99842993,0.27114243,0.05790838,0.28496374,0.67738444,0.55947899,0.9047004,0.12565906,0.6946272,0.2676708,0.75150016,0.80164609,0.50989553,0.14614179,0.91386148,0.85850288,0.96923784,0.92961286,0.12721034,0.89863401,0.55953301,0.24085232,0.91625743,0.21553825,0.938498,0.6467582,0.48275156,0.99493314,0.44208727,0.56334165
00:00:12:328,61,0.72840322,0.64420375,0.42889229,0.44005883,0.29607187,0.19301893,0.10285264,0.00179007,0.02962664,0.71421036,0.08039058,0.38934539,0.00780442,0.75402349,0.87205363,0.90719777,0.76530388,0.08106416,0.35900771,0.54422984,0.82124189,0.95378785,0.50105381,0.13980814,0.22277899,0.78814209,0.43688441,0.41242761,0.71920113,0.95939788,0.26246946,0.57221185,0.50014799,0.25234042,0.63557411,0.31062784,0.93065314,0.71865496,0.91310167,0.19872347,0.74407083,0.55201863,0.21641713,0.51983821,0.77479759,0.99820308,0.48559962,0.64042797,0.54391543,0.75844408,0.82419764,0.13077339,0.96121485,0.21447289,0.52623973,0.28399828,0.19322596,0.83491163,0.68787415,0.63271044,0.50846055
00:00:12:359,61,0.6945267,0.73237393,0.48708838,0.78238765,0.85738367,0.69467764,0.69179012,0.36258957,0.36632304,0.78701182,0.22677944,0.90711975,0.91063872,0.16360965,0.96082345,0.99763952,0.32680914,0.82840437,0.10845519,0.95368236,0.10620208,0.64167997,0.64676574,0.89915597,0.05536087,0.31497202,0.7545951,0.96059171,0.62669902,0.91632097,0.39859015,0.07483523,0.41949913,0.32908513,0.21121061,0.46720076,0.72551759,0.08514069,0.39661079,0.94072971,0.78559226,0.80067404,0.12368084,0.70689877,0.77372141,0.91430247,0.05082102,0.73373584,0.83907112,0.49250514,0.61980827,0.54702048,0.09446604,0.20393848,0.1488413,0.6235216,0.00043599,0.97224974,0.31423149,0.49696408,0.83652453
00:00:12:391,61,0.2084956,0.5076336,0.8141769,0.78949549,0.83737228,0.62487246,0.67207765,0.40709039,0.19546505,0.06745805,0.71641205,0.59025751,0.28343293,0.1062174,0.6823517,0.34296834,0.71043797,0.21548646,0.65277938,0.79461685,0.99458553,0.71998635,0.03348483,0.43319739,0.32097616,0.018176,0.93342534,0.86819024,0.5243584,0.31814607,0.94388304,0.97887752,0.69661329,0.49338311,0.17881086,0.86382713,0.73749788,0.90959718,0.10358695,0.21040439,0.48520086,0.91403076,0.36464262,0.53614913,0.50337502,0.67119978,0.78243033,0.27276394,0.60600116,0.59849142,0.88790994,0.11106669,0.9278146,0.03849551,0.36026293,0.65806342,0.38557089,0.05939448,0.1849188,0.08267353,0.42484372
00:00:12:423,61,0.32254447,0.60070726,0.72028009,0.78201904,0.21534897,0.50239787,0.98675983,0.42818343,0.97027042,0.32937886,0.4488832,0.051623,0.60180533,0.99803074,0.02456163,0.01885798,0.6886704,0.68822616,0.54303476,0.97371324,0.62956341,0.63706408,0.58153865,0.70159445,0.1388872,0.8316738,0.93787133,0.57991396,0.94404227,0.79986848,0.30989578,0.11224757,0.44450714,0.603977,0.69596753,0.15925792,0.23056991,0.76771826,0.05905731,0.75989969,0.79062117,0.67388918,0.7261403,0.36936884,0.580412,0.89342648,0.94774903,0.51731685,0.22945396,0.58072072,0.31208553,0.28373502,0.4566241,0.8987138,0.9403898,0.90420712,0.80586168,0.31431935,0.13644811,0.12518173,0.18828493
