timecode,blendShapeCount,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,headYaw,headPitch,headRoll,leftEyeYaw,leftEyePitch,leftEyeRoll,rightEyeYaw,rightEyePitch,rightEyeRoll
00:00:15:07,51,0.03008580,0.03586970,0.00293727,0.55236888,0.17830501,0.22367862,0.02078078,0.03187899,0.03859571,0.55348426,0.00204874,0.19600102,0.25304851,0.01116827,0.00008266,0.00019495,0.00829053,0.24900402,0.01041060,0.00673146,0.04824380,0.00002654,0.01207116,0.00007326,0.00006417,0.00329217,0.00418921,0.00059918,0.00066135,0.00125966,0.00277360,0.01361083,0.01080302,0.00569122,0.02632575,0.00299908,0.00831998,0.00519526,0.00353911,0.00153870,0.00201449,0.00000109,0.03755184,0.00757205,0.18359903,0.04862011,0.00003400,0.00000050,0.00000037,0.00000141,0.00000109,0,0.0633769948434423,-0.02496100521918127,-0.009585933460878365,0.4775708317756653,0.41120445728302,0,0.4775708317756653,0.41120445728302,0
00:00:15:08,51,0.02796004,0.03700195,0.00203772,0.60490680,0.17599411,0.20717555,0.02408341,0.03091758,0.04156436,0.61248201,0.00173975,0.18543236,0.22871314,0.01259424,0.00009923,0.00034717,0.00450098,0.22898179,0.01009612,0.01824378,0.11120887,0.00016893,0.00269521,0.00007430,0.00006684,0.00138269,0.00230436,0.00091041,0.00038962,0.00072281,0.00409362,0.00834285,0.01023553,0.00249092,0.02276129,0.00265651,0.00325036,0.00427003,0.00414224,0.00183014,0.00201733,0.00000125,0.04545579,0.00701340,0.14346646,0.04515557,0.00003098,0.00000055,0.00000046,0.00000191,0.00000125,0,0.06508396674586349,-0.028327209020714793,-0.0003511214793394121,0.47628894448280334,0.41277194023132324,0,0.47628894448280334,0.41277194023132324,0
00:00:15:09,51,0.02430811,0.04313940,0.00176100,0.62776488,0.15467319,0.20903926,0.02925713,0.02591348,0.04925917,0.63945198,0.00164471,0.15768407,0.19127205,0.01439765,0.00008338,0.00029143,0.00560656,0.21136618,0.00849361,0.01393602,0.13720718,0.00012929,0.00358529,0.00004183,0.00003310,0.00310385,0.00505193,0.00069933,0.00028208,0.00075981,0.00422409,0.01227379,0.00928762,0.00508740,0.03598365,0.00228056,0.00277646,0.00391202,0.00383333,0.00236345,0.00258904,0.00000150,0.05070821,0.00589353,0.13766848,0.04602914,0.00003070,0.00000068,0.00000055,0.00000224,0.00000150,0,0.06872833382607677,-0.027879138508926753,0.009271472821522148,0.4744722843170166,0.41528451442718506,0,0.4744722843170166,0.41528451442718506,0
00:00:15:10,51,0.02362559,0.04887163,0.00193664,0.58527088,0.13877265,0.19840169,0.02913327,0.02152426,0.05562104,0.60461193,0.00203260,0.14083675,0.15701683,0.01642072,0.00009845,0.00026892,0.00505763,0.24028243,0.00991224,0.01142983,0.07256769,0.00011784,0.00278612,0.00008822,0.00008323,0.00479167,0.00719993,0.00054665,0.00035851,0.00140443,0.00599027,0.00913211,0.00759297,0.00382793,0.02933673,0.00270856,0.00444835,0.00481908,0.00410280,0.00254042,0.00294249,0.00000167,0.06001952,0.00418874,0.11477609,0.03859869,0.00003713,0.00000061,0.00000051,0.00000185,0.00000167,0,0.07244767593401058,-0.024192857416491843,0.01926657860813747,0.4726434648036957,0.41779741644859314,0,0.4726434648036957,0.41779741644859314,0
00:00:15:11,51,0.02956639,0.05882920,0.00157928,0.59869909,0.12449168,0.24665245,0.02411852,0.03579382,0.06868495,0.62153661,0.00225902,0.11746455,0.25240251,0.01097790,0.00009176,0.00039027,0.00363928,0.22433709,0.00877794,0.01125745,0.08234435,0.00021242,0.00164692,0.00005528,0.00007083,0.00523506,0.00927837,0.00036150,0.00035204,0.00076067,0.01120703,0.00911299,0.00884083,0.00547494,0.04556662,0.00169475,0.00457082,0.00425188,0.00342908,0.00405446,0.00561440,0.00000225,0.04946246,0.00361266,0.13576695,0.05173891,0.00003440,0.00000083,0.00000048,0.00000206,0.00000225,0,0.06409392329349206,-0.02214106981781687,0.0299153815770747,0.4707410931587219,0.4197951555252075,0,0.4707410931587219,0.4197951555252075,0
00:00:15:12,51,0.03263913,0.04842227,0.00222385,0.56918001,0.13874750,0.27339795,0.02188045,0.03087729,0.05838673,0.57468629,0.00213340,0.12905869,0.20167416,0.01261340,0.00008161,0.00048163,0.00314539,0.18224114,0.00717532,0.02195250,0.18557127,0.00046232,0.00120691,0.00003232,0.00003379,0.00173077,0.00326967,0.00052738,0.00031822,0.00039319,0.00558766,0.00781027,0.01018179,0.00367483,0.03477211,0.00160582,0.00257084,0.00398648,0.00374122,0.00247398,0.00296479,0.00000157,0.04853808,0.00326816,0.10523386,0.05414500,0.00002585,0.00000069,0.00000042,0.00000249,0.00000157,0,0.06426390935156522,-0.015696341655469452,0.03313423313724996,0.4707685112953186,0.41865646839141846,0,0.4707685112953186,0.41865646839141846,0
00:00:15:13,51,0.03817510,0.05846551,0.00205132,0.57011092,0.12177337,0.29599622,0.01845655,0.04075819,0.06818342,0.58038419,0.00236088,0.11199737,0.23175570,0.00944748,0.00009831,0.00037484,0.00276620,0.16233197,0.01125239,0.01193235,0.09039741,0.00060214,0.00098112,0.00005946,0.00005126,0.00075271,0.00142219,0.00133601,0.00038937,0.00041608,0.00390807,0.01021532,0.01564099,0.00273587,0.01653929,0.00460648,0.00347591,0.00316683,0.00383395,0.00122887,0.00114748,0.00000128,0.05485728,0.00263590,0.09942578,0.04630821,0.00003295,0.00000040,0.00000046,0.00000171,0.00000128,0,0.060580977107255005,-0.022552459351952825,0.035141373253576316,0.47038501501083374,0.4193640947341919,0,0.47038501501083374,0.4193640947341919,0
00:00:15:14,51,0.03956476,0.06230264,0.00350953,0.53967953,0.11813840,0.23837788,0.02020746,0.03712875,0.06678592,0.52876157,0.00271662,0.12312956,0.24410266,0.01157490,0.00003714,0.00003778,0.00197365,0.00806527,0.00370401,0.00433335,0.44747308,0.00025471,0.00659825,0.00006117,0.00005357,0.00078505,0.00124714,0.00068160,0.00035724,0.00082213,0.00359361,0.00448405,0.00229498,0.00812495,0.01343328,0.00212745,0.00316418,0.00022870,0.00017005,0.00021279,0.00025893,0.00000035,0.07609579,0.00295767,0.14037116,0.04149362,0.00000750,0.00000016,0.00000019,0.00000213,0.00000035,0,0.05471496563875183,-0.013499681944837902,0.03509372400319328,0.47094398736953735,0.4228208661079407,0,0.47094398736953735,0.4228208661079407,0
00:00:16:00,51,0.05107399,0.06475480,0.00415410,0.51463771,0.11206936,0.25780657,0.01422206,0.04464335,0.06728484,0.49826092,0.00265275,0.11094154,0.24451183,0.00798886,0.00003480,0.00002867,0.00191369,0.00880116,0.00501844,0.00170872,0.09622028,0.00021089,0.00687441,0.00024314,0.00018812,0.00030847,0.00044216,0.00168809,0.00076554,0.00129301,0.00235744,0.00554501,0.00476217,0.00933749,0.00694886,0.01186313,0.01089563,0.00016973,0.00012843,0.00009085,0.00011192,0.00000027,0.10029452,0.00174929,0.09675122,0.03026772,0.00000880,0.00000008,0.00000019,0.00000113,0.00000027,0,0.03716285179095898,-0.012774983163799056,0.040272921193291095,0.4726436734199524,0.42613494396209717,0,0.4726436734199524,0.42613494396209717,0
00:00:16:01,51,0.06076494,0.06773600,0.00415824,0.50610787,0.10811760,0.27448973,0.01261737,0.05020455,0.06909546,0.49480683,0.00298920,0.11094291,0.28024197,0.00703919,0.00003369,0.00002451,0.00195174,0.00814819,0.00467603,0.00150531,0.11300449,0.00010963,0.01303228,0.00023087,0.00013829,0.00035449,0.00060464,0.00349680,0.00051227,0.00113958,0.00286225,0.00747609,0.00415131,0.01521112,0.00761227,0.01584759,0.00861390,0.00012983,0.00012732,0.00013923,0.00012568,0.00000032,0.12721144,0.00120355,0.07499246,0.02788910,0.00000941,0.00000008,0.00000024,0.00000117,0.00000032,0,0.0501387510689064,-0.003203271797738807,0.03855734159300425,0.47477293014526367,0.4250689744949341,0,0.47477293014526367,0.4250689744949341,0
00:00:16:02,51,0.03317642,0.06965103,0.00274140,0.59075350,0.10496609,0.18834715,0.02223762,0.03686517,0.07128762,0.58194631,0.00200676,0.11061251,0.24244384,0.01116716,0.00003799,0.00003830,0.00154616,0.00726167,0.00410771,0.00308574,0.23143639,0.00037658,0.00581204,0.00018569,0.00015195,0.00011419,0.00019457,0.00241977,0.00068605,0.00061531,0.00260851,0.00361870,0.00380468,0.00581789,0.00566914,0.00871013,0.00729575,0.00015807,0.00013841,0.00010283,0.00010642,0.00000026,0.07888269,0.00371839,0.11145104,0.03953241,0.00000727,0.00000008,0.00000020,0.00000153,0.00000026,0,0.05571236641781274,0.002926500791589491,0.030555005324008688,0.47836485505104065,0.4230462312698364,0,0.47836485505104065,0.4230462312698364,0
00:00:16:03,51,0.05273978,0.04577145,0.00540598,0.46479496,0.16111006,0.24227786,0.01343515,0.05251545,0.04377565,0.44185939,0.00349760,0.17374867,0.35234332,0.00775943,0.00004614,0.00002819,0.00180886,0.00608590,0.00284445,0.00251292,0.15478057,0.00011769,0.01306190,0.00019832,0.00013729,0.00013390,0.00023673,0.00384934,0.00056273,0.00072862,0.00245942,0.00387333,0.00470224,0.00460476,0.00445257,0.01030720,0.00644049,0.00020211,0.00018479,0.00007253,0.00006936,0.00000024,0.06583647,0.00431691,0.11880363,0.03713768,0.00000707,0.00000006,0.00000019,0.00000151,0.00000024,0,0.040408861882313366,0.0036497224358538454,0.022796175893736226,0.48022976517677307,0.4208444058895111,0,0.48022976517677307,0.4208444058895111,0
00:00:16:04,51,0.06517961,0.06822931,0.00890477,0.36856836,0.10834517,0.35222560,0.01292319,0.06639658,0.08015238,0.33229366,0.00558585,0.10419501,0.26909927,0.00612311,0.00001720,0.00005631,0.00268884,0.01542444,0.00905395,0.00204192,0.27395484,0.00049104,0.00661195,0.00003773,0.00002508,0.00005017,0.00009359,0.00359756,0.00087602,0.00020249,0.00080182,0.01306483,0.01420586,0.01731962,0.00519880,0.01068950,0.00753738,0.00011234,0.00008739,0.00004333,0.00004137,0.00000020,0.08933619,0.00109128,0.08579869,0.04148737,0.00000740,0.00000006,0.00000018,0.00000095,0.00000020,0,0.04820016642888117,0.014738391625333429,0.01637265106448087,0.48288875818252563,0.4218742251396179,0,0.48288875818252563,0.4218742251396179,0
00:00:16:05,51,0.06409378,0.06839747,0.00780190,0.39901355,0.10524111,0.34952834,0.01299697,0.05929359,0.07629651,0.36514863,0.00416504,0.10129578,0.23533663,0.00568935,0.00002050,0.00004701,0.00148838,0.00928532,0.00487755,0.00184818,0.16067694,0.00082517,0.00288172,0.00010119,0.00007494,0.00011110,0.00017579,0.00225354,0.00090856,0.00049041,0.00120162,0.00710962,0.00672189,0.01566008,0.00692560,0.01249367,0.00960555,0.00011990,0.00009601,0.00009899,0.00011153,0.00000021,0.12772088,0.00090507,0.06286079,0.03009924,0.00000745,0.00000006,0.00000015,0.00000111,0.00000021,0,0.0456925891097327,0.020518097546252886,0.01418190770993494,0.4853018820285797,0.4224146902561188,0,0.4853018820285797,0.4224146902561188,0
00:00:16:06,51,0.03150658,0.06228168,0.00238493,0.61357707,0.10732326,0.18855205,0.02507219,0.04886433,0.07056739,0.59926033,0.00168035,0.10928209,0.23170124,0.00758920,0.00002567,0.00003699,0.00143066,0.00527362,0.00219751,0.00235021,0.30256039,0.00056621,0.00380305,0.00008504,0.00005793,0.00027116,0.00041682,0.00180238,0.00057448,0.00061912,0.00163731,0.00494898,0.00344989,0.01198822,0.00993151,0.00747095,0.00565496,0.00012862,0.00012368,0.00011647,0.00012624,0.00000026,0.07309587,0.00369887,0.14805810,0.05338746,0.00000681,0.00000008,0.00000017,0.00000217,0.00000026,0,0.03695603696944933,0.022371106175390818,0.005798686503078869,0.48802804946899414,0.4194975197315216,0,0.48802804946899414,0.4194975197315216,0
00:00:16:07,51,0.04969335,0.06738998,0.00621916,0.43391618,0.10887275,0.27660272,0.01815769,0.04760104,0.07498138,0.40915954,0.00359378,0.10779487,0.19440222,0.00752274,0.00002629,0.00004024,0.00109084,0.00552152,0.00274761,0.00249153,0.28504848,0.00056264,0.00304402,0.00010523,0.00008369,0.00062764,0.00116084,0.00143082,0.00034394,0.00076589,0.00427948,0.00460416,0.00221859,0.01559435,0.01356653,0.00631348,0.00518681,0.00012153,0.00011747,0.00023292,0.00023237,0.00000033,0.09773885,0.00174007,0.11427028,0.03757834,0.00000707,0.00000011,0.00000019,0.00000241,0.00000033,0,0.06292980652987368,0.02487877451931012,0.0015815578975674636,0.48880472779273987,0.414802223443985,0,0.48880472779273987,0.414802223443985,0
00:00:16:08,51,0.08142906,0.07689600,0.00375575,0.49747825,0.10446242,0.32086301,0.01074867,0.08810705,0.08367575,0.49128637,0.00331334,0.10394239,0.32929713,0.00479896,0.00003173,0.00004487,0.00175970,0.00836637,0.00397620,0.00289682,0.28978238,0.00044196,0.00379757,0.00005914,0.00004626,0.00041304,0.00056587,0.00084403,0.00061014,0.00077897,0.00151010,0.00512903,0.00387830,0.00970128,0.00800697,0.00464422,0.00608059,0.00019495,0.00013577,0.00010268,0.00013473,0.00000028,0.06723063,0.00261137,0.12195317,0.04321443,0.00000723,0.00000010,0.00000012,0.00000156,0.00000028,0,0.0784130149825821,0.021258617040922256,-0.013395906977585774,0.4909166693687439,0.41360902786254883,0,0.4909166693687439,0.41360902786254883,0
00:00:16:09,51,0.62015110,0.74909973,0.03537609,0.13880216,0.00369801,0.51523495,0.00067778,0.55191469,0.75249380,0.14748707,0.02324659,0.00329728,0.56925786,0.00018640,0.00004236,0.00003323,0.00151351,0.00482994,0.00181749,0.00177456,0.20133254,0.00044253,0.00399633,0.00018228,0.00014223,0.00063450,0.00079802,0.00114568,0.00093582,0.00087448,0.00345709,0.00405516,0.00206923,0.01016378,0.01070765,0.00715983,0.00716760,0.00028384,0.00030984,0.00031745,0.00038309,0.00000035,0.04175219,0.02278584,0.14155605,0.04095934,0.00000732,0.00000012,0.00000010,0.00000233,0.00000035,0,0.11979007754385855,0.021424152861154577,-0.021574331913842986,0.48707500100135803,0.42914849519729614,0,0.48707500100135803,0.42914849519729614,0
00:00:16:10,51,0.69512320,0.74125350,0.09703771,0.04124686,0.00456625,0.61988968,0.00060338,0.57828146,0.73938239,0.05686241,0.08961486,0.00372417,0.53859329,0.00017092,0.00006148,0.00003461,0.00187479,0.00605263,0.00256640,0.00296475,0.28958076,0.00044830,0.00423312,0.00020356,0.00015747,0.00045601,0.00056111,0.00119868,0.00088092,0.00098027,0.00306988,0.00290518,0.00206318,0.00513915,0.00800728,0.00466236,0.00479062,0.00035647,0.00038938,0.00032599,0.00036297,0.00000038,0.03600920,0.02156969,0.13391909,0.04646363,0.00000967,0.00000012,0.00000010,0.00000233,0.00000038,0,0.10405128545101736,0.024339842638669697,-0.013909865050094793,0.48526445031166077,0.43385347723960876,0,0.48526445031166077,0.43385347723960876,0
00:00:16:11,51,0.37916461,0.45316854,0.00784475,0.37476617,0.01731824,0.46105376,0.00178992,0.37383834,0.43745038,0.36427897,0.00613065,0.01415132,0.41278300,0.00049780,0.00004033,0.00004890,0.00200314,0.01003231,0.00454970,0.00253324,0.29677695,0.00047999,0.00362781,0.00006451,0.00005665,0.00026378,0.00028384,0.00061546,0.00140726,0.00064841,0.00109008,0.00414988,0.00486507,0.00435261,0.00406773,0.00342857,0.00635734,0.00030401,0.00021609,0.00005772,0.00009253,0.00000019,0.09010095,0.00395597,0.08846858,0.02135017,0.00000699,0.00000006,0.00000007,0.00000116,0.00000019,0,0.09686852764222019,0.010347048735309535,-0.010053824185471245,0.4888421893119812,0.4296460747718811,0,0.4888421893119812,0.4296460747718811,0
00:00:16:12,51,0.10184643,0.07156360,0.00367595,0.51648408,0.11852207,0.35113558,0.00848113,0.11534619,0.07748164,0.51206064,0.00318896,0.12076281,0.41085306,0.00396205,0.00004056,0.00005013,0.00239557,0.00954350,0.00424188,0.00407617,0.45629209,0.00024426,0.00786446,0.00003989,0.00002623,0.00019462,0.00021348,0.00092935,0.00085421,0.00075777,0.00060822,0.00423236,0.00527200,0.00418029,0.00388930,0.00300782,0.00386918,0.00027623,0.00019501,0.00004118,0.00005761,0.00000018,0.06193544,0.00307168,0.14616719,0.04001218,0.00000732,0.00000008,0.00000010,0.00000135,0.00000018,0,0.07054501682466922,0.005278417174515712,-0.012349793295885201,0.49097174406051636,0.4217020571231842,0,0.49097174406051636,0.4217020571231842,0
00:00:16:13,51,0.05243864,0.05436464,0.00239224,0.56248891,0.13949932,0.27875543,0.01626419,0.05894323,0.05900253,0.56282890,0.00285325,0.14318809,0.29733005,0.00756015,0.00003496,0.00007293,0.00149625,0.00981535,0.00436026,0.00291787,0.38482890,0.00071028,0.00341767,0.00003487,0.00002780,0.00013164,0.00021146,0.00160073,0.00077503,0.00028417,0.00132244,0.00629971,0.00653351,0.00712698,0.00491698,0.00488503,0.00512020,0.00020797,0.00018895,0.00004702,0.00006059,0.00000025,0.07821568,0.00306249,0.13085863,0.03527527,0.00000737,0.00000008,0.00000017,0.00000165,0.00000025,0,0.06621297612853182,0.0036132550600398773,-0.012567662224772699,0.4904497265815735,0.4168321490287781,0,0.4904497265815735,0.4168321490287781,0
00:00:16:14,51,0.04522993,0.04643319,0.00364889,0.51887465,0.15462002,0.22189830,0.01799590,0.04885656,0.04925138,0.50830793,0.00300983,0.16998254,0.28911442,0.00869448,0.00003408,0.00002827,0.00258248,0.00656398,0.00291441,0.00339019,0.38818324,0.00024169,0.00769983,0.00007083,0.00004120,0.00036022,0.00047556,0.00118748,0.00040026,0.00105146,0.00115227,0.00401175,0.00345441,0.00788913,0.00865612,0.00436866,0.00317797,0.00016460,0.00013847,0.00010205,0.00011265,0.00000023,0.07535116,0.00325332,0.15219405,0.03594788,0.00000667,0.00000009,0.00000015,0.00000182,0.00000023,0,0.05045656590898194,0.009584450681040888,-0.01779730377265556,0.48931771516799927,0.41278424859046936,0,0.48931771516799927,0.41278424859046936,0
00:00:17:00,51,0.05543208,0.03762126,0.00238430,0.59303868,0.18638039,0.25026199,0.01534250,0.04806859,0.03625667,0.58534580,0.00219758,0.20307562,0.32404077,0.00863349,0.00003773,0.00004289,0.00184594,0.00642144,0.00297281,0.00457571,0.50539505,0.00027760,0.00909475,0.00006097,0.00003223,0.00017435,0.00027248,0.00238891,0.00040518,0.00054230,0.00117713,0.00432212,0.00351736,0.00757144,0.00828901,0.00517010,0.00267822,0.00015973,0.00017389,0.00010630,0.00009780,0.00000024,0.05155206,0.00437754,0.19226050,0.05276171,0.00000685,0.00000010,0.00000018,0.00000220,0.00000024,0,0.05509690446436234,0.002902852254095241,-0.02553311132902081,0.4886980950832367,0.4117851257324219,0,0.4886980950832367,0.4117851257324219,0
00:00:17:01,51,0.03583169,0.06764162,0.00311970,0.58468473,0.10857050,0.22118366,0.02226617,0.04527856,0.07168922,0.56849754,0.00178065,0.10883034,0.23716095,0.00810457,0.00003232,0.00004147,0.00118249,0.00668291,0.00349498,0.00216650,0.18385911,0.00042003,0.00377863,0.00018668,0.00012596,0.00035509,0.00066256,0.00263361,0.00037705,0.00081029,0.00383746,0.00498710,0.00335793,0.01080357,0.00916249,0.01129109,0.00571394,0.00011915,0.00013965,0.00016320,0.00013587,0.00000033,0.08709400,0.00277561,0.10631699,0.03972293,0.00000809,0.00000010,0.00000024,0.00000193,0.00000033,0,0.04487846261449312,-0.001331244422784733,-0.019980073941211388,0.48681384325027466,0.41648155450820923,0,0.48681384325027466,0.41648155450820923,0
00:00:17:02,51,0.04847854,0.05519939,0.00277188,0.53961670,0.13333471,0.29346412,0.01636961,0.05231191,0.05951440,0.53482771,0.00279453,0.13343556,0.29723346,0.00756409,0.00003674,0.00005212,0.00124995,0.00771661,0.00394686,0.00319582,0.26525417,0.00044059,0.00418551,0.00012211,0.00010830,0.00022329,0.00038253,0.00166306,0.00066701,0.00059299,0.00300675,0.00429630,0.00366070,0.00760471,0.00872207,0.00621572,0.00688841,0.00016641,0.00014174,0.00010204,0.00012252,0.00000031,0.09905192,0.00129421,0.10376561,0.03382140,0.00000837,0.00000010,0.00000017,0.00000156,0.00000031,0,0.04663631008723135,-0.013608232755770137,-0.017688001747038343,0.482308566570282,0.4187251925468445,0,0.482308566570282,0.4187251925468445,0
00:00:17:03,51,0.06483641,0.03303511,0.02733144,0.12036383,0.22144412,0.31912270,0.01016961,0.06158956,0.03295999,0.11991615,0.03097910,0.23137461,0.29343507,0.00599067,0.00004366,0.00001990,0.00175335,0.00528841,0.00241097,0.00143075,0.08772642,0.00008387,0.00827618,0.00025335,0.00014207,0.00188944,0.00350405,0.00264532,0.00017628,0.00232966,0.00781776,0.00658297,0.00255691,0.01177642,0.00866091,0.01402561,0.00484682,0.00019238,0.00021747,0.00012766,0.00009276,0.00000052,0.05000321,0.00456820,0.12591210,0.05246404,0.00001054,0.00000013,0.00000026,0.00000193,0.00000052,0,0.02970175942688211,-0.020167670864917837,-0.012474303050922002,0.4747578501701355,0.41725629568099976,0,0.4747578501701355,0.41725629568099976,0
00:00:17:04,51,0.06844598,0.03139459,0.06416523,0.06648892,0.22556593,0.35158473,0.00987766,0.06155024,0.03204241,0.05630084,0.06394428,0.23466720,0.25807807,0.00566078,0.00003468,0.00001654,0.00276326,0.00712711,0.00330893,0.00147840,0.09094105,0.00005738,0.01460156,0.00023178,0.00013122,0.00109053,0.00157577,0.00189638,0.00024738,0.00256294,0.00311612,0.00684341,0.00320169,0.01006039,0.00802973,0.01030976,0.00497226,0.00020357,0.00016967,0.00012629,0.00010081,0.00000038,0.05062085,0.00686370,0.12126926,0.05448241,0.00001080,0.00000010,0.00000019,0.00000126,0.00000038,0,0.04026055211577035,-0.02383495215558668,-0.017118388422416368,0.4717984199523926,0.414603590965271,0,0.4717984199523926,0.414603590965271,0
00:00:17:05,51,0.08600271,0.03397349,0.07705212,0.05460369,0.22318497,0.38323915,0.00813851,0.06551249,0.03272800,0.04998778,0.07402239,0.23437032,0.27653432,0.00528263,0.00004202,0.00001473,0.00278611,0.00690121,0.00320789,0.00133051,0.08151475,0.00003599,0.01832931,0.00025149,0.00013659,0.00161937,0.00258000,0.00240517,0.00018087,0.00287977,0.00504336,0.00703804,0.00302939,0.00940481,0.00634490,0.01104340,0.00460925,0.00021100,0.00020563,0.00012376,0.00008971,0.00000043,0.04943135,0.00667005,0.12816860,0.05156201,0.00001099,0.00000011,0.00000023,0.00000138,0.00000043,0,0.03795553740179888,-0.021451599234322775,-0.015668350047730015,0.47075408697128296,0.4120480418205261,0,0.47075408697128296,0.4120480418205261,0
00:00:17:06,51,0.09480263,0.02946986,0.06835172,0.06203178,0.25102273,0.39457005,0.00783188,0.08821904,0.03115450,0.05813202,0.06527798,0.25609818,0.27852041,0.00422401,0.00003874,0.00002363,0.00272788,0.00846789,0.00451309,0.00192614,0.12521358,0.00007618,0.00997879,0.00018545,0.00011180,0.00133056,0.00217030,0.00166830,0.00017066,0.00237464,0.00531056,0.00588359,0.00357934,0.00776307,0.00668513,0.00771821,0.00366219,0.00019758,0.00017485,0.00009521,0.00007621,0.00000041,0.05825687,0.00446003,0.10283440,0.04605305,0.00001044,0.00000011,0.00000021,0.00000145,0.00000041,0,0.03761005944808327,-0.023093514892859143,-0.01228373093456603,0.4701753258705139,0.411796897649765,0,0.4701753258705139,0.411796897649765,0
00:00:17:07,51,0.10044537,0.03007856,0.05695601,0.07064061,0.22965185,0.37089410,0.00636954,0.08514497,0.03007285,0.06350578,0.05536408,0.24056131,0.28490561,0.00390830,0.00002638,0.00001818,0.00367582,0.00876036,0.00415082,0.00141020,0.09389656,0.00007244,0.01574261,0.00013729,0.00008957,0.00044392,0.00067213,0.00216534,0.00041257,0.00109988,0.00215715,0.00941326,0.00553627,0.01275043,0.00743421,0.01065816,0.00712338,0.00018822,0.00013655,0.00007567,0.00006862,0.00000031,0.04238595,0.00749150,0.14204668,0.05806042,0.00000905,0.00000009,0.00000018,0.00000114,0.00000031,0,0.04072590756731071,-0.0257312680818483,-0.015332149650347024,0.4695706367492676,0.41189736127853394,0,0.4695706367492676,0.41189736127853394,0
00:00:17:08,51,0.08621181,0.02863584,0.06352535,0.06742130,0.25197428,0.41012123,0.00795290,0.06755222,0.02874631,0.05747823,0.06387748,0.25843731,0.29291162,0.00506028,0.00003174,0.00002210,0.00305334,0.00983062,0.00489445,0.00128875,0.08725534,0.00004023,0.02179344,0.00013995,0.00008676,0.00077418,0.00119835,0.00233816,0.00029909,0.00154580,0.00278395,0.01003232,0.00556972,0.01173334,0.00594446,0.00999577,0.00609431,0.00021391,0.00015984,0.00006724,0.00005920,0.00000035,0.03988915,0.00693025,0.13196020,0.06020488,0.00001045,0.00000010,0.00000020,0.00000103,0.00000035,0,0.036167790818367365,-0.021781422569753343,-0.011719839521401354,0.47002583742141724,0.4123116731643677,0,0.47002583742141724,0.4123116731643677,0
00:00:17:09,51,0.07958344,0.02656238,0.03040244,0.11345318,0.25629544,0.36371517,0.00884550,0.06772300,0.02856225,0.10665011,0.03812253,0.25871149,0.23969728,0.00518602,0.00003409,0.00002260,0.00283283,0.00873334,0.00454884,0.00190228,0.13769251,0.00006802,0.01517569,0.00015146,0.00009382,0.00063873,0.00088827,0.00155147,0.00031535,0.00180454,0.00213443,0.00667100,0.00400375,0.00878638,0.00668373,0.00730598,0.00464360,0.00021912,0.00015432,0.00008130,0.00007380,0.00000030,0.04541108,0.00574342,0.11588487,0.05954026,0.00001064,0.00000009,0.00000016,0.00000117,0.00000030,0,0.03656067447465622,-0.028881938807597887,-0.014480631917561812,0.4712022840976715,0.4113323986530304,0,0.4712022840976715,0.4113323986530304,0
00:00:17:10,51,0.07907446,0.03798911,0.02142976,0.17488001,0.21136074,0.35757115,0.00857461,0.07317104,0.03726888,0.17234577,0.01860777,0.22000796,0.31671137,0.00529186,0.00003758,0.00002041,0.00234810,0.00942664,0.00514956,0.00103986,0.06295794,0.00002887,0.02130593,0.00021515,0.00014062,0.00259860,0.00389295,0.00121980,0.00025831,0.00333953,0.00520916,0.00834639,0.00408307,0.01501413,0.00825984,0.00816686,0.00679387,0.00020194,0.00014050,0.00013368,0.00013471,0.00000039,0.06881940,0.00287547,0.10684218,0.03459296,0.00001088,0.00000011,0.00000019,0.00000110,0.00000039,0,0.037930774184792404,-0.02694666010057535,-0.02291361271612315,0.47404900193214417,0.4089314639568329,0,0.47404900193214417,0.4089314639568329,0
